leucocyte_threshold,epithelial_threshold,tp,fp,fn,micro_precision,micro_recall,micro_f1,micro_jaccard,macro_precision,macro_recall,macro_f1,macro_jaccard,leucocyte_precision,leucocyte_recall,leucocyte_f1,leucocyte_jaccard,leucocyte_fp_per_image,epithelial_precision,epithelial_recall,epithelial_f1,epithelial_jaccard,epithelial_fp_per_image
0.0,0.6100000143051147,755,2892,21,0.20701946805593638,0.9729381443298969,0.3413972416911598,0.2058342420937841,0.576463123029243,0.9611442479089538,0.6211977311205126,0.5450480389022564,0.16328894035900404,0.986013986013986,0.2801788375558867,0.16291161178509533,54.528301886792455,0.9896373056994818,0.9362745098039216,0.9622166246851386,0.9271844660194175,0.03773584905660377
0.0,0.6200000047683716,754,2892,22,0.2068019747668678,0.9716494845360825,0.3410221619176843,0.2055616139585605,0.5764361368461687,0.958693267516797,0.6198873985759232,0.542620854436237,0.16328894035900404,0.986013986013986,0.2801788375558867,0.16291161178509533,54.528301886792455,0.9895833333333334,0.9313725490196079,0.9595959595959597,0.9223300970873787,0.03773584905660377
0.0,0.6299999952316284,752,2892,24,0.20636663007683864,0.9690721649484536,0.3402714932126697,0.2050163576881134,0.5763813122847652,0.9537913067324832,0.6172467791840347,0.5377664855041981,0.16328894035900404,0.986013986013986,0.2801788375558867,0.16291161178509533,54.528301886792455,0.9894736842105263,0.9215686274509803,0.9543147208121827,0.912621359223301,0.03773584905660377
0.0,0.6399999856948853,752,2892,24,0.20636663007683864,0.9690721649484536,0.3402714932126697,0.2050163576881134,0.5763813122847652,0.9537913067324832,0.6172467791840347,0.5377664855041981,0.16328894035900404,0.986013986013986,0.2801788375558867,0.16291161178509533,54.528301886792455,0.9894736842105263,0.9215686274509803,0.9543147208121827,0.912621359223301,0.03773584905660377
0.0,0.6499999761581421,752,2892,24,0.20636663007683864,0.9690721649484536,0.3402714932126697,0.2050163576881134,0.5763813122847652,0.9537913067324832,0.6172467791840347,0.5377664855041981,0.16328894035900404,0.986013986013986,0.2801788375558867,0.16291161178509533,54.528301886792455,0.9894736842105263,0.9215686274509803,0.9543147208121827,0.912621359223301,0.03773584905660377
0.0,0.6600000262260437,752,2892,24,0.20636663007683864,0.9690721649484536,0.3402714932126697,0.2050163576881134,0.5763813122847652,0.9537913067324832,0.6172467791840347,0.5377664855041981,0.16328894035900404,0.986013986013986,0.2801788375558867,0.16291161178509533,54.528301886792455,0.9894736842105263,0.9215686274509803,0.9543147208121827,0.912621359223301,0.03773584905660377
0.0,0.6700000166893005,752,2892,24,0.20636663007683864,0.9690721649484536,0.3402714932126697,0.2050163576881134,0.5763813122847652,0.9537913067324832,0.6172467791840347,0.5377664855041981,0.16328894035900404,0.986013986013986,0.2801788375558867,0.16291161178509533,54.528301886792455,0.9894736842105263,0.9215686274509803,0.9543147208121827,0.912621359223301,0.03773584905660377
0.0,0.6800000071525574,752,2892,24,0.20636663007683864,0.9690721649484536,0.3402714932126697,0.2050163576881134,0.5763813122847652,0.9537913067324832,0.6172467791840347,0.5377664855041981,0.16328894035900404,0.986013986013986,0.2801788375558867,0.16291161178509533,54.528301886792455,0.9894736842105263,0.9215686274509803,0.9543147208121827,0.912621359223301,0.03773584905660377
0.0,0.6899999976158142,752,2892,24,0.20636663007683864,0.9690721649484536,0.3402714932126697,0.2050163576881134,0.5763813122847652,0.9537913067324832,0.6172467791840347,0.5377664855041981,0.16328894035900404,0.986013986013986,0.2801788375558867,0.16291161178509533,54.528301886792455,0.9894736842105263,0.9215686274509803,0.9543147208121827,0.912621359223301,0.03773584905660377
0.0,0.699999988079071,752,2892,24,0.20636663007683864,0.9690721649484536,0.3402714932126697,0.2050163576881134,0.5763813122847652,0.9537913067324832,0.6172467791840347,0.5377664855041981,0.16328894035900404,0.986013986013986,0.2801788375558867,0.16291161178509533,54.528301886792455,0.9894736842105263,0.9215686274509803,0.9543147208121827,0.912621359223301,0.03773584905660377
